question_id,question_text,options_json
40296,"
<p><span style=""background-color:transparent;color:#000000;""><strong>Which of the following symbol is used to declare the preprocessor directives in C++?</strong></span></p>
","[{""id"": 165255, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\"">&nbsp;$</span></p>\n""}, {""id"": 165256, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\"">&nbsp;^</span></p>\n""}, {""id"": 165257, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\""><strong>&nbsp;*</strong></span></p>\n""}, {""id"": 165258, ""text"": ""\n<p><span style=\""background-color:transparent;color:#000000;\""><strong>#</strong></span></p>\n""}]"
40297,"
<p><strong>Which of the following is the scope resolution operator?</strong></p>
","[{""id"": 165259, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgba(37,38,94,0.7);\"">.</span></p>\n""}, {""id"": 165260, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgba(37,38,94,0.7);\"">*</span></p>\n""}, {""id"": 165261, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgba(37,38,94,0.7);\"">::</span></p>\n""}, {""id"": 165262, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgba(37,38,94,0.7);\"">~</span></p>\n""}]"
41108,"<p dir=""ltr""><span>Which operator is having the highest precedence in C++?</span></p>","[{""id"": 168299, ""text"": ""<p dir=\""ltr\""><span>array subscript</span></p>""}, {""id"": 168300, ""text"": ""<p dir=\""ltr\""><span>static_cast</span></p>""}, {""id"": 168301, ""text"": ""<p dir=\""ltr\""><span>Scope resolution operator</span></p>""}, {""id"": 168302, ""text"": ""<p dir=\""ltr\""><span>dynamic_cast</span></p>""}]"
41109,"
<p><span style=""background-color:rgb(255,255,255);color:rgb(58,58,58);"">What is the precedence of arithmetic operators (from highest to lowest)?</span></p>
","[{""id"": 168303, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">%, *, /, +, \u2013</span></p>\n""}, {""id"": 168304, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">%, +, /, *, \u2013</span></p>\n""}, {""id"": 168305, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">+, -, %, *, /</span></p>\n""}, {""id"": 168306, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">%, +, -, *, /</span></p>\n""}]"
41110,"
<p><span style=""background-color:rgb(255,255,255);color:rgb(58,58,58);"">Which of the following is not an arithmetic operation?</span></p>
","[{""id"": 168307, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">b * = 10;</span></p>\n""}, {""id"": 168308, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">b / = 10;</span></p>\n""}, {""id"": 168309, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">b ! = 10;</span></p>\n""}, {""id"": 168310, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">a % = 10;</span></p>\n""}]"
41111,"
<p><span style=""background-color:rgb(255,255,255);color:rgb(58,58,58);"">Which of the following data type will throw an error on modulus operation(%)?</span></p>
","[{""id"": 168311, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">char</span></p>\n""}, {""id"": 168312, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">short</span></p>\n""}, {""id"": 168313, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">int</span></p>\n""}, {""id"": 168314, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgb(58,58,58);\"">float</span></p>\n""}]"
41112,"<p dir=""ltr""><span>What will be the output of the following C++ code?</span></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=w> </span><span class=cpf>&lt;iostream&gt;</span>
<span class=w>   </span><span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>
<span class=w>   </span><span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span>
<span class=w>   </span><span class=p>{</span>
<span class=w>       </span><span class=kt>int</span><span class=w> </span><span class=n>a</span><span class=p>;</span>
<span class=w>       </span><span class=n>a</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>9</span><span class=w> </span><span class=o>+</span><span class=w> </span><span class=mi>4</span><span class=w> </span><span class=o>*</span><span class=w> </span><span class=mi>2</span><span class=p>;</span>
<span class=w>       </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>a</span><span class=p>;</span>
<span class=w>       </span><span class=k>return</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=w>   </span><span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 168315, ""text"": ""<p><span>17</span></p>""}, {""id"": 168316, ""text"": ""<p><span>19</span></p>""}, {""id"": 168317, ""text"": ""<p><span>21</span></p>""}, {""id"": 168318, ""text"": ""<p><span>25</span></p>""}]"
41113,"
<p><span style=""background-color:transparent;color:#373e3f;""><strong>Identify the correct example for a pre-increment operator.</strong></span></p>

<p><br>&nbsp;</p>
","[{""id"": 168319, ""text"": ""\n<p><span style=\""background-color:transparent;color:#373e3f;\""><strong>++n</strong></span></p>\n\n<p><br>&nbsp;</p>\n""}, {""id"": 168320, ""text"": ""\n<p><span style=\""background-color:transparent;color:#373e3f;\""><strong>n++</strong></span></p>\n\n<p><br>&nbsp;</p>\n""}, {""id"": 168321, ""text"": ""\n<p><span style=\""background-color:transparent;color:#373e3f;\""><strong>&nbsp;- -n</strong></span></p>\n\n<p><br>&nbsp;</p>\n""}, {""id"": 168322, ""text"": ""\n<p><span style=\""background-color:transparent;color:#373e3f;\""><strong>+n</strong></span></p>\n\n<p><br>&nbsp;</p>\n""}]"
41114,"<p dir=""ltr""><b><strong>What will be the output of the following C++ code?</strong></b></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=w> </span><span class=cpf>&lt;iostream&gt;</span>
<span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>
<span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span><span class=w> </span><span class=p>{</span>

<span class=w>    </span><span class=kt>int</span><span class=w> </span><span class=n>a</span><span class=p>,</span><span class=w> </span><span class=n>b</span><span class=p>,</span><span class=w> </span><span class=n>c</span><span class=p>;</span>
<span class=w>    </span><span class=n>a</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>3</span><span class=p>;</span>
<span class=w>    </span><span class=n>b</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>9</span><span class=p>;</span>
<span class=w>    </span><span class=n>c</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=p>(</span><span class=n>a</span><span class=w> </span><span class=o>&gt;</span><span class=w> </span><span class=n>b</span><span class=p>)</span><span class=w> </span><span class=o>?</span><span class=w> </span><span class=n>a</span><span class=w> </span><span class=o>:</span><span class=w> </span><span class=n>b</span><span class=p>;</span>
<span class=w>    </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;c: &quot;</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>c</span><span class=p>;</span>

<span class=w>    </span><span class=k>return</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 168323, ""text"": ""<p><span>2</span></p>""}, {""id"": 168324, ""text"": ""<p><span>7</span></p>""}, {""id"": 168325, ""text"": ""<p><span>9</span></p>""}, {""id"": 168326, ""text"": ""<p><span>14</span></p>""}]"
41115,"<p dir=""ltr""><b><strong>What will be the output of the following C++ code?</strong></b></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=w> </span><span class=cpf>&lt;iostream&gt;</span>
<span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>
<span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span><span class=w> </span><span class=p>{</span>

<span class=w>    </span><span class=kt>int</span><span class=w> </span><span class=n>a</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>12</span><span class=p>,</span><span class=w> </span><span class=n>b</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>15</span><span class=p>,</span><span class=w> </span><span class=n>c</span><span class=p>;</span>
<span class=w>    </span><span class=n>c</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=p>(</span><span class=n>a</span><span class=w> </span><span class=o>&gt;</span><span class=w> </span><span class=n>b</span><span class=p>)</span><span class=w> </span><span class=o>?</span><span class=w> </span><span class=n>a</span><span class=w> </span><span class=o>:</span><span class=w> </span><span class=n>b</span><span class=p>;</span>
<span class=w>    </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>c</span><span class=p>;</span>

<span class=w>    </span><span class=k>return</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs><p><span>&nbsp;</span></p>","[{""id"": 168327, ""text"": ""<p><span>7</span></p>""}, {""id"": 168328, ""text"": ""<p><span>32</span></p>""}, {""id"": 168329, ""text"": ""<p><span>15</span></p>""}, {""id"": 168330, ""text"": ""<p><span>23</span></p>""}]"
41116,"<p dir=""ltr""><b><strong>What will be the output of the following C++ code?</strong></b></p><gfg-tabs data-run-ide=""false"">
        <gfg-tab slot=""tab"">C++</gfg-tab>
        <gfg-panel slot=""panel"" data-code-lang=""cpp"">
        <code class=""language-cpp""><div class=highlight><pre><span></span><span class=cp>#include</span><span class=w> </span><span class=cpf>&lt;iostream&gt;</span>
<span class=k>using</span><span class=w> </span><span class=k>namespace</span><span class=w> </span><span class=nn>std</span><span class=p>;</span>
<span class=kt>int</span><span class=w> </span><span class=nf>main</span><span class=p>()</span><span class=w> </span><span class=p>{</span>
<span class=w>   </span><span class=kt>int</span><span class=w> </span><span class=n>a</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=w>   </span><span class=kt>int</span><span class=w> </span><span class=n>b</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>10</span><span class=p>;</span>
<span class=w>   </span><span class=n>a</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>2</span><span class=p>;</span>
<span class=w>   </span><span class=n>b</span><span class=w> </span><span class=o>=</span><span class=w> </span><span class=mi>7</span><span class=p>;</span>
<span class=w>   </span><span class=k>if</span><span class=w> </span><span class=p>(</span><span class=n>a</span><span class=w> </span><span class=o>&amp;&amp;</span><span class=w> </span><span class=n>b</span><span class=p>)</span><span class=w> </span><span class=p>{</span>
<span class=w>       </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;true: &quot;</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>endl</span><span class=p>;</span>
<span class=w>   </span><span class=p>}</span>
<span class=w>   </span><span class=k>else</span><span class=w> </span>
<span class=w>   </span><span class=p>{</span>
<span class=w>       </span><span class=n>cout</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=s>&quot;false: &quot;</span><span class=w> </span><span class=o>&lt;&lt;</span><span class=w> </span><span class=n>endl</span><span class=p>;</span>
<span class=w>   </span><span class=p>}</span>
<span class=w>   </span><span class=k>return</span><span class=w> </span><span class=mi>0</span><span class=p>;</span>
<span class=p>}</span>
</pre></div></code>
        </gfg-panel>
    </gfg-tabs>","[{""id"": 168331, ""text"": ""<p dir=\""ltr\""><span>true</span></p>""}, {""id"": 168332, ""text"": ""<p dir=\""ltr\""><span>false</span></p>""}, {""id"": 168333, ""text"": ""<p dir=\""ltr\""><span>error</span></p>""}, {""id"": 168334, ""text"": ""<p><span>10</span></p>""}]"
41117,"
<p><span style=""background-color:rgb(255,255,255);color:rgb(21,44,91);""><strong>Which operator is having the right to left associativity in the following?</strong></span></p>
","[{""id"": 168335, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgba(37,38,94,0.7);\""><strong>Array subscripting</strong></span></p>\n""}, {""id"": 168336, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgba(37,38,94,0.7);\""><strong>Function call</strong></span></p>\n""}, {""id"": 168337, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgba(37,38,94,0.7);\""><strong>Addition and Subtraction</strong></span></p>\n""}, {""id"": 168338, ""text"": ""\n<p><span style=\""background-color:rgb(255,255,255);color:rgba(37,38,94,0.7);\""><strong>Type cast</strong></span></p>\n""}]"
40766,"<p dir=""ltr""><b><strong>The if...else statement can be replaced by which operator?</strong></b></p>","[{""id"": 166974, ""text"": ""<p dir=\""ltr\""><span>Bitwise operator</span></p>""}, {""id"": 166975, ""text"": ""<p dir=\""ltr\""><span>Conditional operator</span></p>""}, {""id"": 166976, ""text"": ""<p dir=\""ltr\""><span>Multiplicative operator</span></p>""}, {""id"": 166977, ""text"": ""<p dir=\""ltr\""><span>Addition operator</span></p>""}]"
